Generation,WOC,WOB,WMMd,WMMr,W_average
2,-0.6368242471006463,0.03549220153146715,-0.8768716537084886,0.21940729565444328,-0.6797985174282152
3,-0.7003405919672298,0.07506941070392081,-0.8244234444789673,0.29192135339884095,-0.7195073728982067
4,-0.7311217209281539,0.09424881011990316,-0.7990078487530939,0.32706212072196683,-0.7407984030730732
5,-0.7473450998707833,0.10435645520960968,-0.7856165042472825,0.34558142475582243,-0.7525558951663212
6,-0.7562914503525271,0.10992792700358067,-0.7782417967973991,0.35578963168058153,-0.7591928650952114
7,-0.7613462842965608,0.11307005164175743,-0.774099275394055,0.3615478571406212,-0.7629784836068408
8,-0.7642280327868092,0.11484677145663658,-0.7717977461190609,0.3648093444963847,-0.7651154277087596
9,-0.7658379551242134,0.1158023506229674,-0.770662601492215,0.3665856730454313,-0.7662147597856
10,-0.7666023814716653,0.11615816322666994,-0.7705167991289645,0.36733310078212966,-0.7664597579894208
11,-0.7665343955287903,0.11580843261262175,-0.7717908029452498,0.3670302672564054,-0.7654899657200633
12,-0.7649504329068872,0.11403374760227025,-0.776158731558823,0.36492897424490356,-0.7617665468568762
13,-0.7594045239483795,0.1085666981412472,-0.7883716588992458,0.3586866716077701,-0.7506740688079722
14,-0.7427574587669704,0.09320644628409569,-0.820537549048409,0.3422658577284585,-0.7199947089894804
15,-0.6977493959645327,0.05394552830381649,-0.8978126398996857,0.3028059148736364,-0.6445133166321632
16,-0.5989192094794619,-0.027428189470186104,-1.0473268381830934,0.22437530779981163,-0.502691200140892
17,-0.44928599728276186,-0.1431634509605878,-1.2432012144971378,0.11531456614019331,-0.3368884901504884
18,-0.30437763256727757,-0.2480647240770011,-1.4033516588765313,0.02003659036164862,-0.2228047942773261
19,-0.20453169412981342,-0.31529868396552724,-1.4920313574126547,-0.034125397059822093,-0.16354929165195614
20,-0.14564302224942005,-0.351635781678665,-1.5293651275752436,-0.055149541056382034,-0.13018141670167144
21,-0.11120197004708554,-0.37077493255898747,-1.5413775557356164,-0.05914733149122431,-0.10730249334404901
22,-0.08963711993068602,-0.3815746931335608,-1.5433186988646517,-0.05664864263241953,-0.08990422268025516
23,-0.07504756796920575,-0.3883362588861097,-1.5420478183694846,-0.05258265204196633,-0.07639169644042841
24,-0.06467578244885419,-0.3929412755236164,-1.5401845602108126,-0.04879952139968147,-0.0660198119344632
25,-0.0571574783275981,-0.39622124141634524,-1.5385572069214808,-0.04579872060629975,-0.0582196396840495
26,-0.05170136494786437,-0.3985917555842398,-1.5373296812622383,-0.04357784083572791,-0.05247067290294117
27,-0.04776853088064992,-0.4003031423371195,-1.536457811595821,-0.04198959813536307,-0.04830507912582875
28,-0.04495865693704548,-0.4015300052970667,-1.535854698910218,-0.04087378376070627,-0.04532688364378282
29,-0.04296770345683898,-0.40240236263703105,-1.5354419863996849,-0.040097114988416616,-0.04321896249414407
30,-0.041566712109939674,-0.40301808450775145,-1.535160483309692,-0.039559085703467334,-0.04173801021402093
31,-0.04058616603844856,-0.4034500663046243,-1.5349684444577951,-0.03918727052286042,-0.04070310030323124
32,-0.03990263721830689,-0.40375174767137467,-1.5348372136709116,-0.03893059518139874,-0.03998261249785366
33,-0.03942756009794923,-0.403961712828639,-1.5347473709175654,-0.03875349944500006,-0.0394823687715392
34,-0.03909807698115775,-0.4041074732899366,-1.5346857411961308,-0.038631323605706536,-0.03913569729404319
35,-0.038869894799845595,-0.40420849297918515,-1.5346434138896565,-0.038547050805089356,-0.03889576308189475
36,-0.0387120646091943,-0.40427839960013184,-1.5346142930260362,-0.038488906797922606,-0.03872986184152406
37,-0.03860296408398112,-0.40432674035556015,-1.5345942478417234,-0.038448796638332006,-0.038615220923062965
38,-0.03852756623331466,-0.40436016168996713,-1.5345804620527073,-0.03842114678386399,-0.038536039411993545
39,-0.038475542138575625,-0.40438321620524265,-1.534570918271451,-0.03840202780642854,-0.03848136067372536
40,-0.03843959725966717,-0.4043991527334889,-1.534564361860737,-0.03838885988665863,-0.03844361503476079
41,-0.03841479017949401,-0.40441015089692667,-1.5345598351564411,-0.03837976904416651,-0.038417560595365746
42,-0.03839766930331967,-0.4044177417748499,-1.5345567127637953,-0.03837349647989963,-0.03839957936048802
43,-0.03838585189244248,-0.4044229816944346,-1.534554559725481,-0.03836916920673872,-0.038387169684087605
44,-0.038377695918543564,-0.4044265982074488,-1.5345530742335898,-0.03836618310154383,-0.03837860513003884
45,-0.03837206447557939,-0.40442909531392257,-1.5345520486146196,-0.03836412131819111,-0.03837269150440463
46,-0.03836817944463666,-0.40443081815787385,-1.5345513417224466,-0.03836269966891037,-0.038368612400640933
47,-0.0383655007036916,-0.4044320061198383,-1.5345508545829967,-0.038361719728952304,-0.038365800077273526
48,-0.03836365222939064,-0.4044328255883882,-1.5345505169564988,-0.038361041816042496,-0.038363857914543456
49,-0.03836237626452155,-0.40443339126251926,-1.534550283941142,-0.038360573906623285,-0.03836251730315175
50,-0.03836149308781067,-0.4044337836431127,-1.5345501268968451,-0.0383602549191826,-0.038361593671993315
51,-0.038360880242964024,-0.4044340568362596,-1.534550022547605,-0.03836003891687079,-0.03836095746980647
52,-0.03836046018717232,-0.40443424337638295,-1.534549947411928,-0.038359886713495106,-0.038360517754983565
53,-0.03836018421661369,-0.404434362807763,-1.5345498822228167,-0.03835976843535005,-0.038360212738372826
54,-0.03836000750990043,-0.40443443621300573,-1.5345498249150649,-0.03835967465873957,-0.038360001474180214
55,-0.03835985970651867,-0.4044345039328987,-1.5345498089766685,-0.03835963320391089,-0.038359857400591585
56,-0.038359752113114265,-0.4044345543141282,-1.534549802857598,-0.038359609393599614,-0.038359758157707154
57,-0.03835968274984358,-0.40443458584394737,-1.5345497940790276,-0.03835958844733822,-0.03835968922918129
58,-0.03835963676323351,-0.40443460637650785,-1.5345497863570108,-0.03835957235659837,-0.03835964157857409
59,-0.03835960514705805,-0.40443462044525263,-1.5345497807855129,-0.03835956098693605,-0.03835960854109211
60,-0.0383595836035906,-0.4044346300042747,-1.5345497768268213,-0.03835955304835292,-0.03835958585391533
61,-0.038359568812220024,-0.40443463657100953,-1.534549774104022,-0.03835954758868709,-0.038359570262703355
62,-0.03835955842171668,-0.4044346412112238,-1.5345497723061736,-0.03835954388271823,-0.03835955941805108
63,-0.038359551373943424,-0.404434644398147,-1.5345497712608838,-0.03835954156650501,-0.03835955222945329
64,-0.038359546258538435,-0.4044346467747602,-1.5345497708002642,-0.03835954022653376,-0.03835954730658829
65,-0.03835954225462457,-0.40443464874413265,-1.5345497709725886,-0.038359539790970176,-0.038359543989307285
66,-0.038359538884875644,-0.4044346505019738,-1.5345497716100454,-0.03835953999147379,-0.03835954169368626
67,-0.03835953634785727,-0.40443465188936106,-1.5345497722279107,-0.03835954019240373,-0.038359539906082
68,-0.03835953431648842,-0.4044346531235391,-1.5345497730635331,-0.03835954057245061,-0.03835953850541846
69,-0.03835953376580581,-0.4044346535396167,-1.534549773189631,-0.03835954025832944,-0.03835953747289997
70,-0.03835953349014476,-0.4044346538385454,-1.534549773304816,-0.038359540125204594,-0.038359536881399196
71,-0.03835953376868928,-0.40443465385801264,-1.5345497732473175,-0.03835953997042263,-0.0383595367140418
72,-0.038359533744551255,-0.4044346541271211,-1.5345497734804219,-0.03835953993438079,-0.03835953627974922
73,-0.038359535142153955,-0.4044346534512435,-1.534549772791605,-0.038359539497438755,-0.038359536883129354
74,-0.03835953653975621,-0.40443465277536605,-1.5345497721027883,-0.03835953906049672,-0.038359537486509235
